"SeqFormulario","Questao","Descricao","NroReferencia","DescReduzida","Nomecoluna","Grupo","TipoDado","NumMinimo","NumMaximo","Peso","ProximaQuestao","Script","Tamanho","Prefixoresposta","Permitepeso","EmUso","ExigeResposta","QTDEDECIMAL"
"3","3","Satisfação quanto disponibilidade de máquinas na Colorado JD","003","Satisfação quanto disponibilid","SATISFACAO_QUANTO_DI","","X","","","1,00","4","Qual sua satisfação quanto a disponibilidade de máquinas na Colorado John Deere?","1","Q003_","","1","",""
"3","4","Opinião quanto ao custo X benefício em relação ao produto JD","004","Qual a sua opinião quanto ao c","QUAL_A_SUA_OPINIAO_Q","","X","","","1,00","5","Qual a sua opinião quanto ao custo X benefício em relação ao produto adquirido da Colorado John Deere?","1","Q004_","","1","",""
"3","5","Recomendaria a Colorado John Deere?","005","Recomend a Colorado John Deere","RECOM_COLORADO_JD_VE","","L","","","1,00","6","Recomendaria a Colorado John Deere?","3","","","1","",""
"3","6","Qual sua satisfação com relação a Colorado John Deere","006","Satisf Rel Colorado John Deere","SATISF_REL_COL_JD_VE","","X","","","1,00","7","De maneira geral, qual sua satisfação com relação a Colorado John Deere?","1","Q006_","","1","",""
"3","7","Se insatisfeito, sua insatisfação refere-se à:","007","Sua insatisfacao Refere a","SUA_INSATISF_REF_VEN","","X","","","1,00","8","Se insatisfeito, sua insatisfação refere-se à:","1","Q007_","","1","",""
"3","8","Final da Pesquisa - Agradecimento","008","Final da Pesquisa - Agradecime","PESQUISA_MQ_IMP","","C","","","1,00","","Obrigado por participar de nossa pesquisa. Tenha um bom dia / boa tarde. Colorado é tempo de acertar!","30","","","1","",""
"4","1","Qual a sua satisfação a respeito da solução dada","001","Satisf Solucao Dada","SATISF_SOLUCAO_DADA","","X","","","1,00","","Qual a sua satisfação a respeito da solução dada a sua insatisfação com a Colorado John Deere?","1","Q001_","","1","",""
"5","1","Nome do responsável técnico pelo atendimento","001","Responsavel Tecnico","RESPONSAVEL_TECNICO","","S","","","1,00","","Qual o nome do responsável técnico pelo atendimento ?","40","","","1","S",""
"6","1","Modelo do Equipamento","003","Modelo do Equipamento","MODELO_DO_EQUIPAMENT","","S","","","1,00","11","Define o Modelo do Equipamento para preparar o avaliador com possiveis preços.","20","","","1","S",""
"6","2","Endereço para a Avaliação","004","Endereço para a Avaliação","ENDERECO_PARA_A_AVAL","","C","","","1,00","","Endereço onde será realizada a Avaliação do Equipamento","100","","","0","S",""
"6","3","Expectativa de Valor do Equipamento pelo Cliente","009","Expectativa de Valor Equipamen","EXPECTATIVA_DE_VALOR","","V","","","1,00","8","Quanto o cliente gostaria de receber pelo equipamento (se informado)","8","","","1","","2"
"6","4","Chassi/NºSerie do Equipamento","007","Chassi do Equipamento","CHASSI_DO_EQUIPAMENT","","C","","","1,00","3","Número do Chassi do Equipamento para consulta","30","","","1","S",""
"6","5","Tipo do Equipamento","001","Tipo do Equipamento","TIPO_DO_EQUIPAMENTO","","S","","","1,00","6","Tipo do Equipamento","20","","","1","S",""
"6","6","Marca","002","Marca","MARCA","","S","","","1,00","7","Marca","20","","","1","S",""
"6","7","Ano Equipamento","006","Ano Equipamento","ANO_EQUIPAMENTO","","N","","","1,00","4","Ano Equipamento","8","","","1","S","0"
"6","8","Valor da Avaliação","008","Valor da Avaliação","VALOR_DA_AVALIACAO","","V","","","1,00","13","Valor da Avaliação","8","","","1","S","2"
"6","9","Horimetro","011","Horimetro","HORIMETRO","","C","","","1,00","12","Horimettro","30","","","1","S",""
"6","10","Nº Serie","010","Nº Serie","N__SERIE","","C","","","1,00","","Nº Serie","30","","","0","",""
"6","11","Cor","005","Cor","COR","","C","","","1,00","7","Cor","30","","","1","S",""
"6","12","Motor - Funcionamento","012","Motor - Funcionamento","MOTOR___FUNCIONAMENT","","M","","","1,00","13","Funcionamento do motor","20","","","1","S",""
"6","13","Vazamentos - Agua","013","Vazamentos - Agua","VAZAMENTOS___AGUA","","M","","","1,00","14","Vazamentos - Agua","20","","","1","S",""
"6","14","Vazamento - Oleo","014","Vazamento - Oleo","VAZAMENTO___OLEO","","M","","","1,00","15","Vazamento - Oleo","20","Q014_","","1","S",""
"6","15","Vazamento - Combustivel","015","Vazamento - Combustivel","VAZAMENTO___COMBUSTI","","M","","","1,00","16","Vazamento - Combustivel","20","","","1","S",""
"6","16","Parte Eletrica - Bateria","016","Parte Eletrica - Bateria","PARTE_ELETRICA___BAT","","M","","","1,00","17","Parte Eletrica - Bateria","30","","","1","S",""
"6","17","Parte Eletrica - Partida","017","Parte Eletrica - Partida","PARTE_ELETRICA___PAR","","M","","","1,00","18","Parte Eletrica - Partida","20","","","1","S",""
"6","18","Pneus Dianteiro Direito","018","Pneus Dianteiro Direito","PNEUS_DIANTEIRO_DIRE","","M","","","1,00","19","Pneus Dianteiro Direito","20","","","1","S",""
"6","19","Pneus Dianteiro Esquerdo","019","Pneus Dianteiro Esquerdo","PNEUS_DIANTEIRO_ESQU","","M","","","1,00","20","Pneus Dianteiro Esquerdo","20","","","1","S",""
"6","20","Pneus Traseiro Direito","020","Pneus Traseiro Direito","PNEUS_TRASEIRO_DIREI","","M","","","1,00","21","Pneus Traseiro Direito","20","","","1","S",""
"6","21","Pneus Traseiro Esquerdo","021","Pneus Traseiro Esquerdo","PNEUS_TRASEIRO_ESQUE","","M","","","1,00","27","Pneus Traseiro Esquerdo","20","","","1","S",""
"6","22","Valor Final de Avaliação","033","Valor Final de Avaliação","VALOR_FINAL_DE_AVALI","","V","","","1,00","26","Valor Final Avaliação","8","","","1","","2"
"6","23","Colorado Retira o Usado","023","Com retirada do usado ","COM_RETIRADA_DO_USAD","","L","","","1,00","","Informar se sera retirado o usado pela colorado","3","","","0","",""
"6","25","Retirada do usado","025","Retirada do usado","RETIRADA_DO_USADO1","","M","","","1,00","","Quando sera retirado o usado","20","","","0","",""
"6","26","Como Sera a Retirada do Usado","034","Como sera realizado retirada d","COMO_SERA_REALIZADO_","","M","","","1,00","","Como sera realizado retirado do usado","20","","","1","S",""
"6","27","Cabinado","027","Com cabine","COM_CABINE","","L","","","1,00","28","Trator é cabinado?","3","","","1","",""
"6","28","Peso Dianteiro","028","Peso Dianteiro","PESO_DIANTEIRO","","C","","","1,00","29","Informar Peso Dianteiro","30","","","1","S",""
"6","29","Peso Traseiro","029","Peso Traseiro","PESO_TRASEIRO","","C","","","1,00","30","Informar Peso Traseiro","30","","","1","S",""
"6","30","Embreagem","030","Embreagem","EMBREAGEM","","M","","","1,00","31","Como esta a embreagem","20","Q030_","","1","S",""
"6","31","Terceiro Ponto","031","Terceiro Ponto","TERCEIRO_PONTO","","L","","","1,00","32","Terceiro Ponto","3","","","1","S",""
"6","32","Transmissão","032","Transmissão","TRANSMISSAO","","M","","","1,00","33","Estado da Transmissão","20","","","1","S",""
"6","33","Sistema Industrial","022","Sistema Industrial","SISTEMA_INDUSTRIAL","","M","","","1,00","34","Como esta Sistema Industrial","20","","","1","S",""
"6","34","Elevador","026","Elevador","ELEVADOR","","M","","","1,00","22","Condição Elevador","20","","","1","S",""
"6","35","Loja Entrada do Usado","035","Loja Entrada do Usado","LOJA_ENTRADA_DO_USAD","","C","","","1,00","36","Loja Entrada do Usado","30","","","1","S",""
"7","30","Observações Gerais","030","Observações Gerais","OBSERVACOES_GERAIS","","C","","","1,00","31","Este espaço é destinado a observações que não tenham sido abordadas nas questões anteriores ou qualquer consideração que o avaliador julgar necessáriia.","1000","","","1","",""
"7","31","Valor Pedido pelo Cliente","031","Valor Pedido pelo Cliente","VALOR_PEDIDO_PELO_CL","","V","","","1,00","32","Determina o Valor Pedido pelo Cliente para o Equipamento","8","","","1","","2"
"7","32","Valor Apurado no Mercado","032","Valor Apurado no Mercado","VALOR_APURADO_NO_MER","","V","","","1,00","33","Determina o Valor do Equipamento no Mercado","8","","","1","","2"
"7","33","Valor Atribuído para Compra","033","Valor Atribuído para Compra","VALOR_ATRIBUIDO_PARA","","V","","","1,00","34","Determina o Valor que a Colorado está disposta a pagar pelo Equipamento","8","","","1","","2"
"7","34","Data de Validade da Avaliação","034","Data de Validade da Avaliação","DATA_DE_VALIDADE_DA_","","D","","","1,00","","Determina a data de validade da avaliação","8","","","1","",""
"7","35","Pneu Dianteiro Direito - Tipo","035","Pneu Dianteiro Direito - Tipo","PNEU_DIANT_DIR_TIPO","","M","","","1,00","36","Tipo do Pneu Dianteiro Direito","20","","","1","",""
"7","36","Pneu Dianteiro Direito - Marca","036","Pneu Dianteiro Direito - Marca","PNEU_DIAN_DIR_MARCA","","C","","","1,00","26","Marca do Pneu Dianteiro Direito","30","","","1","",""
"7","37","Pneu Dianteiro Direito - Vida Útil %","037","Pneu Dianteiro Direito - Vida","PNEU_DIAN_DIR_VIDA_U","","N","","","1,00","38","Porcentagem da Vida Útil do Pneu Dianteiro Direito","8","","","1","","0"
"7","38","Pneu Dianteiro Direito - Avarias","038","Pneu Dianteiro Direito - Avari","PNEU_DIAN_DIR_AVARIA","","C","","","1,00","39","Avarias do Pneu Dianteiro Direito","200","","","1","",""
"7","39","Pneu Dianteiro Esquerdo - Tipo","039","Pneu Dianteiro Esquerdo - Tipo","PNEU_DIAN_ESQ_TIPO","","M","","","1,00","40","Tipo do Pneu Dianteiro Esquerdo","20","","","1","",""
"7","40","Pneu Dianteiro Esquerdo - Marca","040","Pneu Dianteiro Esquerdo - Marc","PNEU_DIAN_ESQ_MARCA","","C","","","1,00","27","Marca do Pneu Dianteiro Esquerdo","30","","","1","",""
"7","41","Pneu Dianteiro Esquerdo - Vida Útil %","041","Pneu Dianteiro Esquerdo - Vida","PNEU_DIAN_ESQ_VIDA_U","","N","","","1,00","42","Porcentagem da Vida Útil do Pneu Dianteiro Esquerdo","8","","","1","","0"
"7","42","Pneu Dianteiro Esquerdo - Avarias","042","Pneu Dianteiro Esquerdo - Avar","PNEU_DIAN_ESQ_AVARIA","","C","","","1,00","43","Avarias do Pneu Dianteiro Esquerdo","200","","","1","",""
"7","43","Pneu Traseito Direito - Tipo","043","Pneu Traseito Direito - Tipo","PNEU_TRAS_DIR_TIPO","","M","","","1,00","44","Tipo do Pneu Traseiro Direito","20","","","1","",""
"7","44","Pneu Traseiro Direito - Marca","044","Pneu Traseiro Direito - Marca","PNEU_TRAS_DIR_MARCA","","C","","","1,00","28","Marca do Pneu Traseiro Direito","30","","","1","",""
"7","45","Pneu Traseiro Direito - Vida Útil %","045","Pneu Traseiro Direito - Vida Ú","PNEU_TRAS_DIR_VIDA_U","","N","","","1,00","46","Porcentagem da Vida Útil do Pneu Traseiro Direito","8","","","1","","0"
"7","46","Pneu Traseiro Direito - Avarias","046","Pneu Traseiro Direito - Avaria","PNEU_TRAS_DIR_AVARIA","","C","","","1,00","47","Avarias do Pneu Traseiro Direito","200","","","1","",""
"7","47","Pneu Traseiro Esquerdo - Tipo","047","Pneu Traseiro Esquerdo - Tipo","PNEU_TRAS_ESQ_TIPO","","M","","","1,00","48","Tipo do Pneu Traseiro Esquerdo","20","","","1","",""
"7","48","Pneu Traseiro Esquerdo - Marca","048","Pneu Traseiro Esquerdo - Marca","PNEU_TRAS_ESQ_MARCA","","C","","","1,00","29","Marca do Pneu Traseiro Esquerdo","30","","","1","",""
"7","49","Pneu Traseiro Esquerdo - Vida Útil %","049","Pneu Traseiro Esquerdo - Vida","PNEU_TRAS_ESQ_VIDA_U","","N","","","1,00","50","Porcentagem da Vida Útil do Pneu Traseiro Esquerdo","8","","","1","","0"
"7","50","Pneu Traseiro Esquerdo - Avarias","050","Pneu Traseiro Esquerdo - Avari","PNEU_TRAS_ESQ_AVARIA","","C","","","1,00","30","Avarias do Pneu Traseiro Esquerdo","200","","","1","",""
"8","1","Estado Geral","001","Estado Geral","ESTADO_GERAL","","M","","","1,00","2","Condições gerais da Colhedora inicialmente verificada pelo Avaliador.","20","","","1","",""
"8","2","Lataria e Pintura","002","Lataria e Pintura","LATARIA_E_PINTURA","","M","","","1,00","3","Condições da Lataria e Pintura","20","","","1","",""
"8","3","Motor - Funcionamento","003","Motor - Funcionamento","MOTOR___FUNCIONAMENT","","M","","","1,00","4","Estado Geral do funcionamento do Motor","20","","","1","",""
"8","4","Motor - Vazamento de Óleo Lubrificante","004","Motor - Vazamento de Óleo Lubr","MOTOR___VAZAMENTO_DE","","M","","","1,00","5","Detecção de vazamento de óleo lubrificante do Motor","20","","","1","",""
"8","5","Motor - Vazamento de Combustível","005","Motor - Vazamento de Combustív","MOTOR_VAZ_COMBUSTIVE","","M","","","1,00","6","Detecção de vazamentos de combustível do Motor","20","","","1","",""
"8","6","Motor - Vazamentos do Água","006","Motor - Vazamentos do Água","MOTOR_VAZ_AGUA","","M","","","1,00","7","Detecção de vazamento de água do Motor","20","","","1","",""
"8","7","Parte Elétrica - Bateria","007","Parte Elétrica - Bateria","PARTE_ELETRICA___BAT","","M","","","1,00","8","Verificação do estado da bateria","20","","","1","",""
"8","8","Parte Elétrica - Partida","008","Parte Elétrica - Partida","PARTE_ELET_PARTIDA","","M","","","1,00","9","Verificação do estado da partida do equipamento","20","","","1","",""
"8","9","Painel de Instrumentos - Funcionamento","009","Painel de Instrumentos - Funci","PAINEL_DE_INSTRUMENT","","M","","","1,00","10","Estado do funcionamento do Painel de Instrumentos","20","","","1","",""
"8","10","Transmissão - Funcionamento","010","Transmissão - Funcionamento","TRANSMISSAO___FUNCIO","","M","","","1,00","11","Estado de funcionamento da Transmissão","20","","","1","",""
"8","11","Transmissão - Vazamentos","011","Transmissão - Vazamentos","TRANSMISSAO___VAZAME","","M","","","1,00","12","Detecção de vazamentos na Tranmissão","20","","","1","",""
"8","12","Sistema Hidráulico - Vazamentos","012","Sistema Hidráulico - Vazamento","SISTEMA_HIDRAULICO__","","M","","","1,00","13","Detecção de vazamentos no Sistema Hidráulico","20","","","1","",""
"8","13","Sistema de Direção","013","Sistema de Direção","SISTEMA_DE_DIRECAO","","M","","","1,00","14","Estado geral do Sistema de Direção","20","","","1","",""
"8","14","Rolos Divisores","014","Rolos Divisores","ROLOS_DIVISORES","","M","","","1,00","15","Estado geral dos Rolos Divisores","20","","","1","",""
"8","15","Rolos Picadores","015","Rolos Picadores","ROLOS_PICADORES","","M","","","1,00","16","Estado geral dos Rolos Picadores","20","","","1","",""
"8","16","Elevador - Condições","016","Elevador - Condições","ELEVADOR___CONDICOES","","M","","","1,00","17","Estado geral do Elevador","20","","","1","",""
"8","17","Elevador - Taliscas","017","Elevador - Taliscas","ELEVADOR___TALISCAS","","M","","","1,00","18","Estado geral das Taliscas do Elevador","20","","","1","",""
"8","18","Extrator Primário - Condições","018","Extrator Primário","EXTRATOR_PRIMARIO","","M","","","1,00","19","Estado geral do Extrator Primário","20","","","1","",""
"8","19","Extrator Secundário - Condições","019","Extrator Secundário","EXTRATOR_SECUNDARIO","","M","","","1,00","20","Estado geral do Extrator Secundário","20","","","1","",""
"8","20","Chassi da Máquina - Condições","020","Chassi da Máquina - Condições","CHASSI_DA_MAQUINA___","","M","","","1,00","21","Estado geral do Chassi da Máquina","20","","","1","",""
"8","21","Cabine do Operador","021","Cabine do Operador","CABINE_DO_OPERADOR","","M","","","1,00","22","Estado geral da Cabine do Operador","20","","","1","",""
"8","22","Notal Geral atribuída","022","Notal Geral atribuída","NOTAL_GERAL_ATRIBUID","","M","","","1,00","23","Notal geral atribuída ao equipamento de acordo com a avaliação do Avaliador","20","","","1","",""
"8","23","Material Rodante - Sapatas","023","Material Rodante - Sapatas","MATERIAL_RODANTE___S","","M","","","1,00","24","Estado geral das Sapatas do Material Rodante","20","","","1","",""
"8","24","Material Rodante - Links","024","Material Rodante - Links","MATERIAL_RODANTE___L","","M","","","1,00","25","Estado Geral dos Links do Material Rodante","20","","","1","",""
"8","25","Material Rodante - Roletes Superiores","025","Material Rodante - Roletes Sup","MATERIAL_RODANTE___R","","M","","","1,00","26","Estado geral dos Roletes Superiores do Material Rodante","20","","","1","",""
"8","26","Material Rodante - Roletes Inferiores","026","Material Rodante - Roletes Inf","MAT_ROD_ROL_INFERIOR","","M","","","1,00","27","Estado geral do Roletes Inferiores do Material Rodante","20","","","1","",""
"8","27","Observações Gerais","027","Observações Gerais","OBS_GERAIS","","C","","","1,00","28","Obeservações gerais apontadas pelo Avaliador","1000","","","1","",""
"8","28","Valor pedido pelo Cliente","028","Valor pedido pelo Cliente","VALOR_PEDIDO_PELO_CL","","V","","","1,00","29","Valor solicitado pelo cliente para o Equipamento","8","","","1","","2"
"8","29","Valor apurado no mercado","029","Valor apurado no mercado","VALOR_APURADO_NO_MER","","V","","","1,00","30","Valor de mercado do Equipamento","8","","","1","","2"
